ticket_id,city,issue_type,ticket_status,issue_description,rating,ticket_closed_date_time,acknowledged_at,ticket_created_date_time,ticket_last_updated_date_time,address,lat,lng,location,image
1486132,Town of Grafton,Other,Closed,Snow was pushed into my mailbox during while pushing back the snow banks on Millbury St.,,02/13/2015 01:20:07 PM,,02/12/2015 04:06:31 PM,02/13/2015 04:19:35 PM,,,,"(42.2029230097, -71.701206)",https://seeclickfix.com/files/issue_images/0028/8301/1423775063864.jpg
1487771,Salem,Snow/Ice on Street,Acknowledged,Please have someone plow our street. We are only able to park on one side of the street on one end of the street. The other end is almost impassable My car has gotten stuck in the street several times.,,,,02/13/2015 09:46:39 PM,02/16/2015 08:56:28 AM,,,,"(42.527173, -70.888909)",
1487411,Salem,Snow/Ice on Sidewalk,Closed,This is the main entrance to 12 pope street it is a steep hill and curvy the side walk has not been shoveled since the blizzard so you have to walk up hill with blind curves with two way traffic very dangerous put in request to have it done but so far nothing,,02/17/2015 10:53:25 AM,,02/13/2015 02:53:07 PM,02/17/2015 10:53:25 AM,,,,"(42.5169623418, -70.9089298772)",
1487222,Salem,Snow/Ice on Street,Acknowledged,Ocean ave and Linden St are both high traffic cross streets.  Ocean ave is normally a wide street.  It is now down to an alertating one way.  Many children in the neighborhood have to walk to the Horace Mann school and it is unsafe because you cant see them when they step out behind the snow mounds to cross the streets and the drivers are hugging the snow mounds to get around the parked cars.   When are they going to remove some of the snow to widen the streets to make it safe for the school children.,,,,02/13/2015 12:45:52 PM,02/16/2015 08:56:15 AM,,,,"(42.50783, -70.89391)",
1487199,Salem,Snow/Ice on Street,Open,When trying to turn left from Rockdale onto Marlborough Rd it is impossible to see oncoming cars. Can the corner be lowered or pushed back?,,,,02/13/2015 12:31:21 PM,02/17/2015 01:23:28 PM,,,,"(42.5081172, -70.9264635)",
1487192,Salem,Snow/Ice on Street,Acknowledged,You didn't come and plow the dead end side of Turner off Derby.  You came in on one side at the corner about 25 feet and that's it.,,,,02/13/2015 12:27:21 PM,02/16/2015 08:55:41 AM,,,,"(42.522458, -70.883634)",
1487168,Salem,Snow/Ice on Sidewalk,Acknowledged,"Authorities are doing their best to clear the streets for vehicles, but when walking along the sidewalk – or trying to - every other house has a conscious property owner/landlord that clears sidewalks, and every other house has people that clear a path to their car so only they can get in and out without clearing the path for pedestrians.    And to cross the street at a corner – good luck!   Corner property owners tend to leave walls of ice without any path to allow pedestrians to cross the street, so we double back however much we need to and jump on the street along with cars honking at pedestrians who “should” be on sidewalks.    Nope, it’s no fun for either, drivers or pedestrians.Yes, there are laws that require property owners to clear sidewalks, are they enforced?  Food for thought:  enforcing the law, collecting fines, might be a good source of income for the snow removal efforts, would help pedestrians to be safer walking and allow drivers to focus on driving rather than avoiding hitting pedestrians who have nowhere else to walk.",,,,02/13/2015 12:18:39 PM,02/17/2015 11:28:30 AM,,,,"(42.5156809451, -70.891286709)",
1487149,Salem,Snow/Ice on Sidewalk,Closed,Landlord and building owner Harvey Linder has not been appropriately maintaining the sidewalk / stairwell in front of his home. Often the work is shoddy. He's only shoveled half of the stairwell allowing snow buildup everywhere else. It's become incredibly dangerous. The vents in the back of the house haven't been cleared either.,,02/19/2015 10:36:49 AM,,02/13/2015 11:59:42 AM,02/19/2015 10:36:49 AM,,,,"(42.512957, -70.894096)",https://seeclickfix.com/files/issue_images/0028/8550/image.jpg
1486938,Salem,Snow/Ice on Street,Open,"It is nearly impossible to access and use the bus stop across from St. Peter's Street on Bridge Street. If my Daughter even manages to get their safely there is nowhere to stand and wait for her bus other than directly in Bridge Street where, as you can see in the last photo, she will be in the path of oncoming traffic. I can't comfortably send her to School under these circumstances. The area on the Jefferson side of Bridge Street at that light needs to be cleared to allow at least a few children to safely wait for the morning bus and safely return later in the afternoon.  I don't understand why the piles of snow on Essex Street that were in no one's way by The Toy Shop, Pamplemousse, Trolley Depot....etc. were nearly completely cleared and hauled away while this bus stop remains buried even after reporting it to the Public Works Department twice.. Thank you.",,,,02/13/2015 11:11:13 AM,02/17/2015 10:55:06 AM,,,,"(42.5238284, -70.8934535)",https://seeclickfix.com/files/issue_images/0028/8522/16484139176_ec6345cd68_b.jpg
1486885,Salem,Traffic Signals,Closed,The lights have been blinking rather than working since the storms started and it's causing too great of a delay getting in/out of the train station. It's also dangerous since the snow hasn't been plowed well there that those coming out of the train station are slipping and risking hitting or being hit by other cars.,,02/18/2015 11:51:05 AM,,02/13/2015 10:24:02 AM,02/18/2015 10:21:05 PM,,,,"(42.5241786, -70.8975608)",
1486881,Salem,Snow/Ice on Sidewalk,Closed,Residents need to walk in the St. on busy Boston St. and block the right turning lane because the sidewalk around our new senior center has not been cleared. This is very dangerous,,02/19/2015 10:35:48 AM,,02/13/2015 10:19:11 AM,02/19/2015 10:35:48 AM,,,,"(42.5190039, -70.9094601)",
1486874,Salem,Snow/Ice on Sidewalk,Open,"Heavy equipment dump trucks have been using Pleasant St all night on their way back and forth to the willows area removing snow. These big trucks drive over snow banks pushing more snow into the street. It is now as snowy and messy as right after the storm in parts. Please, re-plow the street...no body can get out of their driveways. Thanks.",,,,02/13/2015 10:14:42 AM,02/17/2015 11:27:46 AM,,,,"(42.5265489, -70.8893789)",
1486873,Salem,"Missed Trash, Recycling or Yard Waste",Acknowledged,"trash was picked up, but cans were left all over roadside.this is the third lid and second can we have had destroyed in the past few months, not counting the one that completely disappeared. today I found my trash can obliterated just a few minutes after north shore emptied it because it was left in grove street and smashed by oncoming traffic. I couldnt even get outside fast enough between them picking up and the can getting nailed.  I understand space is at a premium due to snow, but it seems relatively easy to put a can back from the location it was taken from rather than throwing it wherever it lands. the street is strewn with cans and trash. it seems that buying a new trashcan once a month is the norm?",,,,02/13/2015 10:13:13 AM,02/16/2015 08:20:55 AM,,,,"(42.5261897, -70.9095445)",https://seeclickfix.com/files/issue_images/0028/8506/2015-02-13_10.09.39.jpg
1486804,Salem,Other - City Issues,Closed,"We've kept the our sidewalks and the hydrant at Bridge & Thorndike perfectly clear throughout every storm. While we appreciate that a bucket loader/dump truck combo removed mounds of snow in the area last night  (2/12), they boxed in the hydrant!",,02/17/2015 10:34:23 AM,,02/13/2015 09:28:05 AM,02/17/2015 10:34:23 AM,,,,"(42.5344901, -70.8874504)",https://seeclickfix.com/files/issue_images/0028/8484/hydrant.JPG
1486773,Salem,Snow/Ice on Street,Acknowledged,"So instead of plowing the street, you decide to close it. You allow cars to park but you can BARELY get by. I watched a school bus get stuck this morning. I try and get back home and you have road closed signs. I hope that means you're going to take care of the issue.",,,,02/13/2015 09:09:31 AM,02/16/2015 07:35:28 PM,,,,"(42.5127384, -70.8940868)",https://seeclickfix.com/files/issue_images/0028/8474/20150213_090338.jpg
1486760,Salem,Snow/Ice on Street,Acknowledged,,,,,02/13/2015 08:57:37 AM,02/13/2015 09:57:02 AM,,,,"(42.5279502869, -70.8923339844)",
1486750,Salem,Snow/Ice on Street,Acknowledged,"Botts ct has about three inches of snow on the road, doesn't appear to have been plowed lately",,,,02/13/2015 08:44:42 AM,02/13/2015 09:56:38 AM,,,,"(42.5205986, -70.9011366)",https://seeclickfix.com/files/issue_images/0028/8463/SCF__20150213_084357-673836088.jpg
1486740,Salem,Snow/Ice on Street,Acknowledged,Last night was snow removal in our neighborhood. How come they only removed the snow from one side of Boardman but they went curb to curb on Forrester and Briggs? It's great that you can safely drive down Boardman St but you still can not park on it. How long do you expect people not to be able to park where they live?,,,,02/13/2015 08:27:14 AM,02/13/2015 02:30:47 PM,,,,"(42.525329, -70.8862187)",
1486635,Salem,Snow/Ice on Street,Acknowledged,"It is extremely difficult to pull out of driveways on Becket St. due to the narrow, poorly plowed lane and high snow banks. Just this evening, a vehicle was pulling out of a driveway with very limited visibility and another vehicle was unable to stop from sliding into it. Please prioritize clearing this street before the next storm on Saturday night. Thank you very much!",,,,02/12/2015 10:39:48 PM,02/17/2015 10:50:18 AM,,,,"(42.5237594, -70.8835804)",
1486625,Salem,Snow/Ice on Street,Acknowledged,,,,,02/12/2015 10:16:24 PM,02/13/2015 09:54:59 AM,,,,"(42.5247879028, -70.8830413818)",
1486568,Salem,Snow/Ice on Street,Acknowledged,There needs to be snow removal immediately from Loring Ave between Lafayette Street and Canal. The traffic is awful due to the parking on either side of the street. It is also unsafe for parents dropping children off at Horace Mann. We can not find any temporary parking and when we do children are forced to enter cars from the street since the snow banks are 5ft high.,,,,02/12/2015 08:29:46 PM,02/13/2015 09:54:41 AM,,,,"(42.5037553, -70.8916743)",
1486496,Salem,Snow/Ice on Sidewalk,Acknowledged,In front of Jefferson. You need to climb a snow bank & walk on street. There is a curve in the road & u cannot see cars coming. The curb on the other side of Bridge & Howard St Ext is also  blocked by at least 8ft of snow.,,,,02/12/2015 07:28:51 PM,02/19/2015 10:35:22 AM,,,,"(42.525504741, -70.8925503553)",
1486314,Salem,Snow/Ice on Sidewalk,Acknowledged,"Once your past the pedestrian bridge that goes to SHS, hardly anything is shoveled, which forces students and pedestrians to walk on the street. My husband was hit by a car walking to the grocery store.  It's a safety issue.",,,,02/12/2015 06:06:23 PM,02/17/2015 11:28:31 AM,,,,"(42.5086719978, -70.9139455826)",
1486195,Salem,Snow/Ice on Street,Acknowledged,"There are great mounds of snow at the ""T"" corners connecting Forrester and Boardman and throughout the street. Need some help here especially since a blizzard has already been declared for Boston. We have no place to throw it.",,,,02/12/2015 04:55:11 PM,02/13/2015 07:59:41 PM,,,,"(42.5250248, -70.8860073)",
1485861,Salem,Snow/Ice on Sidewalk,Closed,"This house has been reported before. They have only cleared a path from the front door to the street. The rest of the sidewalk is impassable, making pedestrians walk in the street at a dangerous location. They should be fined again--maybe it will make a difference.",,02/19/2015 10:35:00 AM,,02/12/2015 01:16:14 PM,02/19/2015 10:35:00 AM,,,,"(42.5170666, -70.8936829)",
1485838,Salem,Snow/Ice on Sidewalk,Closed,Large pile of snow is blocking the cross walk at the intersection of Federal St. and North St.  There is no safe way for pedestrians to cross this busy intersection without having to step out into the street.,,02/13/2015 10:50:33 AM,,02/12/2015 01:01:03 PM,02/13/2015 10:50:33 AM,,,,"(42.5228433737, -70.8989466698)",
1485829,Salem,"Missed Trash, Recycling or Yard Waste",Closed,"I don't think the trucks can turn into Hathorne Place because of the snow banks. Can you send a smaller truck or ask the collectors to walk up the street to get everything, please? Thanks",,02/20/2015 07:27:02 AM,,02/12/2015 12:56:07 PM,02/20/2015 07:27:02 AM,,,,"(42.516648, -70.901356)",
1485820,Salem,Snow/Ice on Sidewalk,Acknowledged,,,,,02/12/2015 12:48:25 PM,02/19/2015 10:34:13 AM,,,,"(42.4874338461, -70.8997397423)",
1485799,Salem,Other - City Issues,Closed,"Several cars have been parked on Endicott St. the past several days, despite the ""No parking either side"" ban.  Not only does it make it difficult/impossible for the plows to widen the street, it has at times made it almost impossible to pull out of driveways between the high snow banks and cars parked directly behind driveways on the opposite side of the street.",,02/12/2015 04:33:27 PM,,02/12/2015 12:30:38 PM,02/12/2015 04:33:27 PM,,,,"(42.516971, -70.898347)",
1485492,Salem,Snow/Ice on Street,Acknowledged,"Weds night SPD made owners remove the few cars on on Pleasant St yet no additional plowing has been done. This street is an unofficial shortcut from Bridge to the Common (avoiding Winter St 1A) and gets a LOT of traffic including school buses and this morning, a parade of big dump trucks removing snow. Pleasant/Webster/Spring are a mess. Please re-plow. Thank you.",,,,02/12/2015 10:10:44 AM,02/12/2015 12:41:18 PM,,,,"(42.5265489, -70.8893789)",
1485488,Salem,Snow/Ice on Sidewalk,Closed,Ice is very thick on the sidewalk.  Please put sand or salt down.,,02/19/2015 10:34:02 AM,,02/12/2015 10:09:26 AM,02/19/2015 10:34:02 AM,,,,"(42.5215699, -70.89693)",
1485469,Salem,Snow/Ice on Sidewalk,Acknowledged,There are sizable snowbanks where there should be sidewalk on either side of the parking lot entrance for 26 New Derby (which is on Front Street). Forcing people into the street. This is a recurring problem. I'm unsure who is responsible for having them cleared. RCG?,,,,02/12/2015 09:58:07 AM,02/13/2015 09:51:47 AM,,,,"(42.520479657, -70.895110044)",https://seeclickfix.com/files/issue_images/0028/8140/1423753081565.jpg
